ID,ResponseId,age,child_age,sex,n_children,child_gender,residence,LocationLatitude,LocationLongitude,EER_text,ERQ_1,ERQ_2,ERQ_3,ERQ_4,ERQ_5,ERQ_6,ERQ_7,ERQ_8,ERQ_9,ERQ_10,RRS_1,RRS_2,RRS_3,RRS_4,RRS_5,ERQ_mean,RRS_mean
78570,R_1pEiSxv16ou4fJQ,25,3.0,2,1.0,1.0,עכו,,,"זה בסדר, זה יעבור.
בסוף מפסיקים לעשות, ועוד יהיה טוב",5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.7,3.2
98283,R_3lswG4m1kzGrfm9,52,16.0,2,3.0,2.0,ראשון לציון,,,"אני רומה לזכור שיש לנו צבא חזק, שעושה עבודת קודש על מנת שהכל ייגמר ויהיה בסדר.. אני מקווה שדבר כזה לא יקרה למדינה שלנו שוב, ופשוט צריך לסמוך על הקב״ה ",6.0,6.0,5.0,2.0,6.0,2.0,6.0,6.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,4.8,2.4
83134,R_3CVE7PvbzuIyI4B,36,7.0,2,2.0,1.0,נהריה,,,סהכ אני אמא טובה שעושה המון עבור הילדים. התקופה הזו לא קלה לאף אחד ואני בטוחה שיש עוד המון אימהות במצבי. הכל זמני ויחלוף. צריך לקחת אויר. גם לילדים קשה! ,6.0,3.0,6.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,4.1,1.6
61884,R_WqEXdW8DDVBChVL,33,3.0,2,2.0,2.0,שלוש 8 תל אביב,32.0238,34.8699,לשתדל לקחת את עצמי בידיים יש לי ילדים בבית שחויים את הסיטוטציה וגם ככה קשה להם כי אבא במילואים אז להתחזק כמה שאפשר,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,3.0,1.0,1.0,1.0,6.7,1.6
61780,R_2f562nbQ1PXCj3r,40,6.0,1,3.0,1.0,מבועים,,,"ע' היקר,

אתה עברת את כל מה שעברת (לינצ' בידי 12 אנשים) כדי שלכל חבר שלך שחזר, או לכל קולגה ששירת איתך יהיה אותך, מי שמבין את השפה שלהם, היה שם איתם באין ספור רגעים קשים, ואת הכלים (תואר שני בקרימינולוגיה קלינית) כדי לסייע להם עד כמה שאפשר, לאפשר לעצמם לקבל את עצמם כמו שהם, שזה בסדר להביע רגשות ודרך הפוסט טראומה שלך תוכל ככה להשפיע על יותר אנשים מאשר אם היית נלחם.
",4.0,5.0,3.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,4.3,1.8
62713,R_2e9ivVhqGTn6olb,33,0.0,2,1.0,1.0,הרי ירושלים ,,,עשית מה שיכולת 🙏🏼,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.6,1.6
195273,R_3pfZdK8Ev99h03w,26,5.0,2,1.0,1.0,ראשון לציון,,,"הזמן עובר ועוזר להתגבר
אפשר גם לבקש עזרה מגורמים חיצוניים",5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,4.4,2.4
77345,R_NVhY0Xae40voR21,49,15.0,2,5.0,1.0,ראש העין,31.7674,35.2186,"רק הזמן ירפא את מה שהולך פה במדינה .
חהר שהמדינה נתנה כל הזנים האלו ""דלק""לטרור והצבא נרדם בשמירה .
כל הצבא החזק במזרח התיכון והממשלה הפקירו פההאת האזרחים כאילו הם היו בשואה.",4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,4.6,2.4
28556,R_b4nIPIS18Gk8AvL,42,2.0,1,2.0,1.0,חיפה,,,לא תיארתי יותר מדיי אבל המכתב יהיה נוסח הרגעה ואהבה לעצמי והסביבה,6.0,4.0,6.0,2.0,4.0,2.0,6.0,6.0,2.0,6.0,2.0,2.0,3.0,2.0,2.0,4.4,2.2
95016,R_2fE7SuzkLuXsg8u,47,8.0,2,3.0,1.0,השרון,,,זה יגמר בקרוב. יהיה סוף סביר למצב,6.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7,3.0
49014,R_2zwCUXbplfACFbq,43,7.0,2,4.0,2.0,בית שמש,,,"הילה יקרה, 
החיים מזמנים לנו קשיים רבים ואירועים קשים. 
תפקידך כהורה הוא לגדל ילדים בעלי חוסן, ובינתיים נראה שאת עושה עבודה טובה... ",6.0,2.0,7.0,1.0,7.0,1.0,4.0,5.0,2.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,3.2
00347,R_3KHZrebQP2mFcK1,40,9.0,2,3.0,1.0,תל אביב,,,"אין לי מה לכתוב, זה נורא",7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0
60513,R_325dgwAbCgybHiS,36,5.0,2,2.0,1.0,תל אביב יפו,,,"מדובר בתגובה נורמטיבית לסיטואציה קשה ומאתגרת
אני אם טובה מאד בשגרה ומכווננת לצרכיהם.",4.0,2.0,2.0,1.0,5.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.7,1.8
05427,R_3lFbXKNEvLOa838,46,9.0,2,2.0,1.0,מזרע,,,"האמת שלא היתה לי שום שליטה במצב, חבל שלא התעקשתי איתו יותר שיבוא הביתה, כשראיתי בחדשות שהאזעקות מתקרבות לאזור חבל שלא רצתי לקחת אותו הביתה. הוא היה אצל השכנה בממד ובכה מפחד.",7.0,1.0,7.0,1.0,7.0,3.0,7.0,3.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,4.4,2.0
70259,R_3G6rPbMTZQIrPAE,25,3.0,1,1.0,1.0,אשדוד (לא עברתי דירה),32.0803,34.7805,אני מעדיף שלא לשתף,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
56500,R_2wQviqGLpOnyAxb,25,2.0,2,2.0,2.0,לא,,,"אהובה זה תקופה שכולם בה במצב אי ידיעה כולם יותר עצובים לחוצים כועסים 
תשתי מים תחייכי תנשמי שיש לך אותם תודי על כך!",5.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,4.3,1.6
85353,R_10ZOVADy16OmUlE,46,14.0,2,3.0,1.0,ירושלים,,,"בעזרת ה בסוף יהיה טוב
עם ישראל עברו קשיים
מחכים לצאת חדרך חזקה 
להיות מחוזקים
מחכה להסתכל על הכל לאחרזמן
שכבר יהיו ימים יפים
ונדע לחיות עם הנזקים שנשארו",2.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.6,3.0
23559,R_2E6t4BQ9UYwesqS,44,8.0,2,3.0,2.0,נשר,,,"לפעמים ילדים חולמים חלומות רעים, בכל מיני נושאים. 
את יכולה ליצור לו תחושת עיטוף שתגן עליו גם בעת מצבים לא נעימים. ",5.0,2.0,3.0,1.0,6.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.7,2.4
16566,R_1kRm8h6wlBC2muU,32,7.0,2,2.0,2.0,באר יעקב,,,הצבא ינצח המציאות תשתפר ונקווה ביטחוו,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,4.8,1.6
08995,R_3shSsGGjDeUSp0V,36,7.0,1,2.0,2.0,קיבוץ בעמק יזרעאל,,,"תזכור שאין לך באמת שליטה על מה שהילדים נחשפים אליו, וגם אם אצלנו בבית לא תהיה גישה למידע, יש מספיק דרכים אחרות, וזו סיטואציה באמת מאוד מפחידה גם למבוגרים.

וכרגע לאחר אירועי השביעי יש יותר מודעות לאירועים שכאלה, ועל כן הסיכויים שזה יקרה בפועל פוחתים.",7.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.9,1.8
23318,R_1OIgRMOhS6WI1vx,36,8.0,1,3.0,1.0,אשדוד ,,,הכול יעבור כמו השיר של טונה יהיה בסדר ,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,2.0,2.0,1.0,2.0,1.0,4.8,1.6
05710,R_3e4DUM9Ycwwf0LA,37,5.0,2,3.0,1.0,גבעת שמואל,32.0123,34.7705,"זה טבעי לבכות. הילדים רואים אותך אמיתית, דואגת ועצובה. יחסית יש לי חוסן ויכולת לבכות כמה דמעות ולהתגבר כשהם לצידי. פשוט זה היה באותה תקופה בתדירות גבוהה. וזו התגובה הטבעית של אמא שלהם (אני).",6.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.7,1.8
58522,R_wXXzQco4uI2R8Vr,52,17.0,2,2.0,1.0,יוקנעם עילית,,,אני מאמינה באמונה שלמה שהחזרה לשיגרה היא מבורכת והשם ישמור לי אותם ,7.0,2.0,6.0,2.0,5.0,1.0,5.0,6.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,4.2,1.6
14085,R_bPInCpj9SUFsFd7,35,2.0,2,1.0,1.0,רמת גן,,,"מדובר בעניין זמני, אמנם זה אתגר אך יכול לשפר את היחסים עם הילד ",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,1.8
46644,R_295kpOVZeGvKWt9,32,7.0,2,4.0,1.0,רמת גן,,,"אנחנו לא שולטים בהכל.
אנחנו מלמדים את הילדים שלנו לחיות חיים בטוחים ובריאים אך לא שולטים במצב הנוכחי. 
חיבוק גדול.
את אלופה וההתמודדות שלך היא הטובה ביותר שיכולה להיות!",3.0,2.0,6.0,4.0,5.0,3.0,5.0,5.0,6.0,4.0,1.0,3.0,3.0,1.0,2.0,4.3,2.0
47956,R_sItQM2k1kkIAOS5,49,7.0,2,2.0,1.0,תל אביב,,,"את אמא טובה ומכילה. 
יש ימים שבהם גם לך יש פחות סבלנות. וזה בסדר. כל עוד הילדים יודעים שאת דם בשבילם. שאת הרבה יותר מחבקת ומנשקת מכועסת, את עושה עבודה טובה בגידולם וחינוכם.",6.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,4.6,2.2
05911,R_23ddfDfqDDlXbgu,35,6.0,1,3.0,1.0,רמת גן,,,"היי לך, 
הילדים יצליחו להתגבר, וברגע שהמלחמה תיגמר הם יחזרו לשגרה ללא פחד מאזעקות ויוכלו לחזור לישון לבד בלילה בקלות. ",7.0,1.0,7.0,1.0,7.0,1.0,7.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,4.6,1.4
80544,R_3qI0wNytHSrnQqf,31,2.0,2,2.0,2.0,חיפה,,,"אני צריכה לזכור שהמקלט הוא מרחב בטוח שיכול לשמור עלינו, לנסות להרגיע את עצמי במצבים האלו באמצעות נשימות ודברים טובים. 
החוויה שאני מרגישה משודרת לילדים גם אם אני מנסה למנוע את זה כלפי חוץ ולכן חשוב לתווך להם את המצב ולנסות להרגיע את עצמי על מנת שאוכל להתפנות להרגיע את הסביבה ולתפקד טוב יותר. ",7.0,4.0,5.0,3.0,5.0,2.0,6.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,4.3,2.6
65799,R_3NKjeOyN1qcAazi,41,8.0,2,3.0,1.0,תל אביב,,,"את באמת עושה הכי טוב שאת יכולה. חושבת כל הזמן מה הכי נכון והכי מוגן עבור הילדים שלך. באותו הרגע זה לא היה בשליטתך,והצלחת לתת להם תחושה שאת מגינה עליהם אפילו בחוץ. לא איבדת עשתונות, לא נלחצת, סברת להם מה לעשות והגנת עליהם במה שיכולת. ",4.0,1.0,1.0,1.0,7.0,1.0,5.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,3.1,1.6
40235,R_24aGixcXAwsYEmJ,44,12.0,2,2.0,2.0,באר שבע ,,,עשית מה שיכולתי כדי לשמור עליה. היא בטוחה ואת בטוחה. יש עוד אנשים שאפשר לסמוך עליהם שיעזרו וישמרו,3.0,5.0,3.0,2.0,6.0,4.0,4.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,3.8,1.4
56711,R_3EA3D55q7YffCDq,31,1.0,2,1.0,1.0,גרתי בשכירות ללא מיגון ועברתי לגור עם ההורים כי יש להם מקלט,32.0803,34.7805,הייתי רוצה לכתוב לעצמי שזה בסדר לפחד ולהיכנס ללחץ גם אם מסביבך אומרים לך להפסיק. אבל תנסי להיות חזקה למען הבן לך כי את ההורה היחידי שיש לו והוא רואה בך את כל עולמו אז תגידי לשלוט ברגשות שלך בשבילו כי זה משפיע עליו. ותלמדי גם קצת לשחרר ופחות להיות חרדתית.,5.0,1.0,6.0,4.0,5.0,1.0,5.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,3.3,3.0
11779,R_2ClFwX9xjWJ1qAK,38,6.0,2,2.0,2.0,חיפה,,,"היי. 
נכון שאת רוצה לראות חדשות ומאוד מעניין אותך מה שקורה במדינה בתקופה האחרונה אבל מאחר והחלטת להיות שאת לא רוצה שהילדים יחשפו לחדשות אנא הקדישי לחדשות זמן מוגדר לדוגמא שהילדים הולכים לישון אוש תיכנסי לחדר ותראי בטלפון אם יש משהו דחוף.. בכל מקרה את החרדה התסכול והכעס נסי לא להוציא על הילדים.",7.0,4.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,3.9,2.0
94893,R_0VvQNov34XkuD1T,33,8.0,2,1.0,1.0,פתח תקוה ,,,לא צריך לקחת קשה אירועים כאלה העיקר לקום מהם,6.0,6.0,6.0,3.0,6.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,4.4,1.8
00746,R_XRj0JWAXaW1B3Z7,40,6.0,2,2.0,1.0,הנוריות 29 נשר,,,"בסופו של דבר זו הייתה אזעקת שווא, במהלך האירוע התנהלות בסדר, היית רגועה והשתדלת לחייך הרבה לילדים ולא להראות להם את תחושת הפחד שלך. ",7.0,4.0,7.0,2.0,7.0,6.0,7.0,7.0,4.0,7.0,2.0,2.0,2.0,2.0,2.0,5.8,2.0
16776,R_3gSqpDs49FNW4gx,42,8.0,1,3.0,2.0,ירושלים,,,"פעלת נכון במצב הזה.
לפעמים המציאות קשה מידיי מכדי לתפוס אותה, נפשה של הילדה עוד תמימה ורכה
וזה לא הזמן המתאים לתאר לה את המציאות במלואה.
",5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,4.4,1.8
540847,R_3QFAXtB68tIINCs,54,17.0,2,4.0,2.0,כפר יונה,,,"למרות כל הכאב, הפחד,החרדה והעצב שאני חווה עלי להתפנות לעצמי,לשקם ולטפל בעצמי,לנסות לחזור לשיגרה למעני ולמען בני משפחתי",5.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,3.8,3.0
46049,R_3jCjsyctbeObLLr,33,7.0,2,4.0,2.0,אשקלון,,,"את לא אשמה בחוסר סבלנות כלפי הילדים, תהיי אמפטית כלפי עצמך. ואופטימית.. ותזכרי שזו רק תקופה שתעבור.",3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.7,3.8
49184,R_1I64H86TS2CzNJ1,33,5.0,2,2.0,1.0,חולון,,,"לא הכל בשליטתי, מה שאני יכולה אני עושה. ואני מחנכת את ילדיי לטוב, אבל הם צריכים גם לדעת שיש רע בעולם לצערי",7.0,5.0,5.0,3.0,6.0,3.0,5.0,5.0,3.0,5.0,2.0,2.0,4.0,3.0,4.0,4.7,3.0
05173,R_ONlVcGSiFXe6AP7,39,12.0,2,2.0,1.0,כרמיאל ,,,הרגשתי אשמה כי בכיתי ליד הילד שלי חשבתי שאני מראה חולשה אבל הבנתי שזה נורמלי. יש שאלות קשות שלפעמים אני נחנקת ,5.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,4.2,1.6
88666,R_2ykXYVvEya4Sd9L,36,5.0,2,2.0,2.0,חולון,,,עשיתי מה שאפשר לשמור על שני הילדים בו''ז,5.0,2.0,4.0,4.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,3.6,1.6
16963,R_2Es0nSPDMjaVHFh,36,5.0,1,1.0,2.0,חולון,,,..........,6.0,6.0,6.0,4.0,6.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,5.1,1.6
91296,R_1rChxAhbK7Skk9I,38,6.0,2,2.0,1.0,גדרה,,,"את אמא שמנסה יש דברים שבאמת לא בשליטתך 
תתמקדי במה שאת כן יכולה לעזור ולהקל",5.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.3,4.0
81290,R_W1LZnzs0oCs61nr,38,7.0,2,2.0,1.0,רחובות,,,"צרת רבים חצי נחמה?
יש אנשים במצב הרבה יותר גרוע
תודה לאל שלא קרה כלום
את לא באמת אשמה במצב",6.0,1.0,6.0,2.0,7.0,1.0,6.0,6.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,4.2,3.0
62536,R_6leD8KDnrFx5BER,32,3.0,2,2.0,2.0,חיפה,32.0803,34.7805,"אמא יקרה, למרות שאבא במילואים, את מצליחה לספק לילדים כמעט כל מה שהם צריכים - אהבה, חמלה, אוכל, שינה, חום, משחק, עניין, מפגש עם חברים ובני משפחה. 
זה מלמד אותם געגוע והתמודדות איתו. זה מלמד אותם שגם אמא מתגעגעת וגם לה קשה. 
זה מוכיח להם את הכוח של המשפחה שלנו. 
כל הכבוד!
",5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,3.4,1.8
83585,R_UhHYD1Sta7vvq01,38,3.0,1,2.0,1.0,תל אביב,,,"מתגברים, ובסוף זה הופך לחוויה בזיכרון. אם מנהלים את זה הכון , החוויה יכולה להיות חיובית.",2.0,3.0,5.0,1.0,6.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,3.4,2.0
96845,R_4YeQGC1xPCsNQZP,40,10.0,1,3.0,1.0,תל אביב,,,"שלום עידו 
הצטערתי לשמע את מה שקרה לך ומה שעברת שם , במשך 7 שעות עד שחילצו אותך.
אני פה בשבילך לכל מה שתצטרך ,אני יודע שאתה מטופל כרגע עם כדורים ופסיכולוג ,אבל מאמין שתחזור לעצמך כמה שיותר מהר ",5.0,4.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,1.0,4.9,2.2
80695,R_8qU9wV7e5p4YVBD,30,10.0,2,2.0,1.0,תל  אביב,,,"תכף זב יעבור, אין ברירה אחרת",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
30563,R_3izr4PwJb3smkGu,34,8.0,2,4.0,1.0,אפרת,,,"אין לי שליטה במה שיקרה.
התפקיד שלי עכשיו הוא לשדר לילדים שלי ביטחון ושלוה. לשתף אותם במה שמותאם לגילם ולאפשר להם לחיות חיים רגילים עד כמה שניתן. ",2.0,6.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.9,2.4
50971,R_3qIGdJ9gpDe3lcd,35,0.0,1,1.0,1.0,רחובות,,,"הצלחת להגיע למרחב מוגן לשמור על החיים שלך ושל התינוק. זה הכי חשוב, ותינוק עייף ובוכה זה טריוואלי בהשוואה. קח את זה בקלות ותנסה להרדים אותו שוב.",4.0,6.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.5,1.8
89299,R_3MbZ3OqHbh5ouF0,32,3.0,2,2.0,2.0,רמת גן,,,"את אמא אלופה שמטפלת בשתי בנות כמעט ללא עזרה, מתקתקת את הבית, לא מקאה לגדולב מסכים, משקיעה בשתיהן. להבא תלמדי איך להירגע, לנשום ולהמשיך הלאה. גאה בך. ",5.0,3.0,5.0,1.0,5.0,2.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.9,2.0
73452,R_9sflatT7fznyyE9,41,6.0,2,5.0,2.0,אשקלון ,,,"התנהגת למופת היית בסדר גמור במצב מלחיץ שכזה, קראת לכולם בעזרת חמותי  להיכנס לממד ולסגור אותו. טוב שלקחת איתך את הסכין שהרגיש ביטחון",6.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.3,3.0
42812,R_uaCTqGYR6PPHyTL,42,7.0,2,2.0,2.0,ירושלים ,31.7674,35.2186,"קשה לי לכתוב לעצמי ...
אני יודעת שהיה קשה לצוף לצאת שוב מהבית. אני יודעת שזה לא אישי כלפי, אלא שלה. אני יודעת שהיא מתכוונת רק לטוב, ולא תמיד יודעת להגיד מה היא רוצה וממה היא פוחדת. היא ילדה נהדרת ואני שמחה שמצאנו דרך אליה.",5.0,1.0,6.0,1.0,5.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,3.4,1.6
21567,R_2CppwIQMa98mUkd,32,2.0,2,1.0,1.0,חולון,,,בסוף הכל יעבור ..החטופים יחזרו ,6.0,6.0,6.0,6.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.0
44842,R_12tD5cgDZa28O9j,34,4.0,2,2.0,1.0,טירת כרמל,,,"זו לא הייתה אשמתך, הגבת בצורה הכי טובה שיכלת באותו הרגע...לא ידעת אחרת.",7.0,3.0,5.0,5.0,5.0,6.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,4.6,3.4
00335,R_1lt4mVqC5cIs7hj,29,0.0,1,1.0,2.0,ראש העין,32.0803,34.7805,אני מצפה מעצמי להיות סבלני יותר.,6.0,5.0,4.0,1.0,7.0,4.0,4.0,4.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,4.3,1.4
23834,R_3ER0fRrJJviSiwx,36,3.0,1,2.0,2.0,רמת גן,,,"אני מתעסק בהמון דברים, מנסה לג'נגל בין הכל, אין מספיק עזרה וקורה שמתפספס.",4.0,3.0,5.0,2.0,6.0,3.0,5.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,4.1,1.0
65560,R_bOVTH64lAQCjgPv,39,12.0,1,1.0,1.0,ירושלים,,,"אחי הקטן , אני ממש מודאג לגביך כולי תקווה שאתה בסדר ונלחם כמו אריה .
תחזור אלינו לשלום",2.0,4.0,3.0,4.0,5.0,5.0,4.0,6.0,6.0,4.0,2.0,3.0,2.0,1.0,2.0,4.3,2.0
52299,R_12Ruya2yQ7fLRro,34,3.0,2,1.0,1.0,לא,,,אמא יקרה את עושה כל מה שאת יכולה בתנאים שיש וגבול היכולות שיש לך להעניק לילד ,7.0,5.0,7.0,7.0,1.0,1.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,3.0,4.0,4.7,3.8
86622,R_sqeE7ztGBkkyO7n,36,5.0,1,2.0,1.0,ראשון לציון,32.0821,34.8122,אתה חייב לסלוח לעצמך ולהיות יותר סבלן כלפיך וכלפי הרגשות שלך זו תקופה קשה ולא פשוטה,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.9,1.0
56663,R_1MQXa0zE1eT4TP0,25,3.0,1,2.0,1.0,לא,31.7674,35.2186,תקופה משוגעת תעזרי הסבלנות יתרה,3.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.6,2.2
68684,R_swlX5thM031Bi2R,36,0.0,2,1.0,1.0,תל אביב,,,"היי,
בעוד כמה שנים תזכרי ברגע הזה ותביני שהכל שטויות
אוהבת",6.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,5.0,2.0,1.0,4.0,2.0,2.0,3.7,2.2
76006,R_2zOqJ5DDyvMpQyd,42,9.0,1,2.0,2.0,מודיעין,31.8964,35.0162,"היי רועי, תאונות קורות. אף אחד לא נפגע בתאונה, היה יכול להיות יותר גרוע. עכשיו תקבל רכב חדש יותר טוב ממה שהיה לך - אחרי 10 שנים! ועכשיו תדע להיזהר יותר שלא יקרה לך שוב",5.0,5.0,4.0,3.0,5.0,6.0,4.0,4.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,4.6,1.6
87691,R_2qpUCUbOvXBrDK2,36,4.0,1,3.0,2.0,עפולה,32.0803,34.7805,הגרוע מכל מאחורינו. מפה והלאה המצב רק ישתפר. גם במישור בפוליטי וגם במישור האישי.,6.0,6.0,6.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.4,3.0
46767,R_3qJ3Qrp8tynuifV,44,8.0,1,3.0,2.0,חולון,32.0803,34.7805,"בסופו של דבר צריך לדעת לחיות לצד המצב
המלחמה תמשיך עוד כמה חודשים
",6.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.9,3.0
56000,R_vp14RN9HxgJmIZH,35,8.0,2,5.0,1.0,אשדוד,,,"נעטוף אתכם בהגנה שצריך , אבא ואמא איתכם פה לדמור עליכם",4.0,3.0,5.0,2.0,5.0,2.0,1.0,4.0,1.0,7.0,3.0,3.0,2.0,4.0,2.0,3.4,2.8
31071,R_1j6t91hrWHiJrbb,26,2.0,2,1.0,2.0,רתמים,,,"בסוף היום- את האמא הכי טובה שאת יכולה להיות עבורה בתקופה המשוגעת הזאת 
את לביאה וגיבורה, את מקיפה אותה בכל כך הרבה אהבה גם שאת עצמך נמצאת במקום מודאג וחרד ",4.0,2.0,5.0,1.0,6.0,1.0,7.0,7.0,2.0,7.0,1.0,3.0,2.0,1.0,2.0,4.2,1.8
72939,R_rdWkSjySn4QQRfH,24,2.0,2,1.0,1.0,קרית מלאכי,,,הגיוני וטבעי איך שאני מרגישה. אמי צריכה להמשיך ולהיות בחמלה כלפיי עצמי,5.0,4.0,4.0,2.0,4.0,1.0,2.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,3.6,1.0
18166,R_0HAkn1KX0Btsead,24,0.0,2,1.0,1.0,עפרה,,,"מצב שאני לא יכולה לשנות..משפיע על הילדים וגם הבעל במילואים..
מנסה לעשות את המקסימום בשביל התינוק שלי",5.0,2.0,6.0,3.0,3.0,2.0,5.0,6.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,3.9,2.0
80066,R_29nT0JM050g2T5T,27,3.0,2,2.0,2.0,קרית גת,,,"אני אמא טובה, עושה כל מה שביכולתי 
לפעמים גם אני מגיעה לקצה, עשויה להגיב בחוסר סבלנות, גם לי המלחמה הזאת קשה ואני נאלצת להמשיך לתפקד כדי להחזיק את שתי הבנות
אני עושה הכי טוב שאני יכולה 
למרות שהיה לי קשה באותו לילה, הצלחתי להתאפס מהר להתנהג בסבלנות ועזרתי לבת שלי להרגע ",5.0,2.0,5.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,3.6,2.0
